cluster_label	neurotransmitter_label
CS20230722_CLUS_4020	CS20230722_NEUR_Glut
CS20230722_CLUS_4021	CS20230722_NEUR_Glut
CS20230722_CLUS_4022	CS20230722_NEUR_Glut
CS20230722_CLUS_4023	CS20230722_NEUR_Glut
CS20230722_CLUS_4024	CS20230722_NEUR_Glut
CS20230722_CLUS_4025	CS20230722_NEUR_Glut
CS20230722_CLUS_4026	CS20230722_NEUR_Glut
CS20230722_CLUS_4027	CS20230722_NEUR_Glut
CS20230722_CLUS_4028	CS20230722_NEUR_Glut
CS20230722_CLUS_4029	CS20230722_NEUR_Glut
CS20230722_CLUS_4030	CS20230722_NEUR_Glut
CS20230722_CLUS_4031	CS20230722_NEUR_Glut
CS20230722_CLUS_4032	CS20230722_NEUR_Glut
CS20230722_CLUS_4033	CS20230722_NEUR_Glut
CS20230722_CLUS_4034	CS20230722_NEUR_Glut
CS20230722_CLUS_4035	CS20230722_NEUR_Glut
CS20230722_CLUS_4036	CS20230722_NEUR_Glut-GABA
CS20230722_CLUS_4037	CS20230722_NEUR_Glut
CS20230722_CLUS_4038	CS20230722_NEUR_Glut
CS20230722_CLUS_4039	CS20230722_NEUR_Glut
CS20230722_CLUS_4040	CS20230722_NEUR_Glut
CS20230722_CLUS_4041	CS20230722_NEUR_Glut
CS20230722_CLUS_4042	CS20230722_NEUR_Glut
CS20230722_CLUS_4043	CS20230722_NEUR_Glut
CS20230722_CLUS_4044	CS20230722_NEUR_Glut
CS20230722_CLUS_4045	CS20230722_NEUR_Glut
CS20230722_CLUS_4046	CS20230722_NEUR_Glut
CS20230722_CLUS_4047	CS20230722_NEUR_Glut
CS20230722_CLUS_4048	CS20230722_NEUR_Glut
CS20230722_CLUS_4049	CS20230722_NEUR_Glut
CS20230722_CLUS_4050	CS20230722_NEUR_Glut
CS20230722_CLUS_4051	CS20230722_NEUR_Glut
CS20230722_CLUS_4052	CS20230722_NEUR_Glut
CS20230722_CLUS_4053	CS20230722_NEUR_Glut
CS20230722_CLUS_4054	CS20230722_NEUR_Glut
CS20230722_CLUS_4055	CS20230722_NEUR_Glut
CS20230722_CLUS_4056	CS20230722_NEUR_Glut
CS20230722_CLUS_4057	CS20230722_NEUR_Glut
CS20230722_CLUS_4058	CS20230722_NEUR_Glut
CS20230722_CLUS_4059	CS20230722_NEUR_Glut
CS20230722_CLUS_4060	CS20230722_NEUR_Glut
CS20230722_CLUS_4061	CS20230722_NEUR_Glut
CS20230722_CLUS_4062	CS20230722_NEUR_Glut
CS20230722_CLUS_4063	CS20230722_NEUR_Glut
CS20230722_CLUS_4064	CS20230722_NEUR_Glut
CS20230722_CLUS_4065	CS20230722_NEUR_Glut
CS20230722_CLUS_4066	CS20230722_NEUR_Glut
CS20230722_CLUS_4067	CS20230722_NEUR_Glut
CS20230722_CLUS_4068	CS20230722_NEUR_Glut
CS20230722_CLUS_4069	CS20230722_NEUR_Glut
CS20230722_CLUS_4070	CS20230722_NEUR_Glut
CS20230722_CLUS_4071	CS20230722_NEUR_Glut
CS20230722_CLUS_4072	CS20230722_NEUR_Glut
CS20230722_CLUS_4073	CS20230722_NEUR_Glut
CS20230722_CLUS_4074	CS20230722_NEUR_Glut
CS20230722_CLUS_4075	CS20230722_NEUR_Glut
CS20230722_CLUS_4076	CS20230722_NEUR_Glut
CS20230722_CLUS_4077	CS20230722_NEUR_Glut
CS20230722_CLUS_4078	CS20230722_NEUR_Glut
CS20230722_CLUS_4079	CS20230722_NEUR_Glut
CS20230722_CLUS_4080	CS20230722_NEUR_Glut
CS20230722_CLUS_4081	CS20230722_NEUR_Glut
CS20230722_CLUS_4082	CS20230722_NEUR_Glut
CS20230722_CLUS_4083	CS20230722_NEUR_Glut
CS20230722_CLUS_4084	CS20230722_NEUR_Glut
CS20230722_CLUS_4085	CS20230722_NEUR_Glut
CS20230722_CLUS_4086	CS20230722_NEUR_Chol
CS20230722_CLUS_4087	CS20230722_NEUR_Glut
CS20230722_CLUS_4088	CS20230722_NEUR_Glut
CS20230722_CLUS_4089	CS20230722_NEUR_Glut
CS20230722_CLUS_4090	CS20230722_NEUR_Glut
CS20230722_CLUS_4091	CS20230722_NEUR_Glut
CS20230722_CLUS_4092	CS20230722_NEUR_Glut
CS20230722_CLUS_4093	CS20230722_NEUR_Glut
CS20230722_CLUS_4094	CS20230722_NEUR_Glut
CS20230722_CLUS_4095	CS20230722_NEUR_Glut
CS20230722_CLUS_4096	CS20230722_NEUR_Glut
CS20230722_CLUS_4097	CS20230722_NEUR_Glut
CS20230722_CLUS_4098	CS20230722_NEUR_Glut
CS20230722_CLUS_4099	CS20230722_NEUR_Glut
CS20230722_CLUS_4100	CS20230722_NEUR_Glut
CS20230722_CLUS_4101	CS20230722_NEUR_Glut
CS20230722_CLUS_4102	CS20230722_NEUR_Glut
CS20230722_CLUS_4103	CS20230722_NEUR_Glut
CS20230722_CLUS_4104	CS20230722_NEUR_Glut
CS20230722_CLUS_4105	CS20230722_NEUR_Glut
CS20230722_CLUS_4106	CS20230722_NEUR_Glut
CS20230722_CLUS_4107	CS20230722_NEUR_Glut
CS20230722_CLUS_4108	CS20230722_NEUR_Glut
CS20230722_CLUS_4109	CS20230722_NEUR_Glut
CS20230722_CLUS_4110	CS20230722_NEUR_Glut
CS20230722_CLUS_4111	CS20230722_NEUR_Glut
CS20230722_CLUS_4112	CS20230722_NEUR_Glut
CS20230722_CLUS_4113	CS20230722_NEUR_Glut
CS20230722_CLUS_4114	CS20230722_NEUR_Glut
CS20230722_CLUS_4115	CS20230722_NEUR_Glut
CS20230722_CLUS_4116	CS20230722_NEUR_Glut
CS20230722_CLUS_4117	CS20230722_NEUR_Glut
CS20230722_CLUS_4118	CS20230722_NEUR_Glut
CS20230722_CLUS_4119	CS20230722_NEUR_Glut
CS20230722_CLUS_4120	CS20230722_NEUR_Glut
CS20230722_CLUS_4121	CS20230722_NEUR_Glut
CS20230722_CLUS_4122	CS20230722_NEUR_Glut
CS20230722_CLUS_4123	CS20230722_NEUR_Glut
CS20230722_CLUS_4124	CS20230722_NEUR_Glut
CS20230722_CLUS_4125	CS20230722_NEUR_Glut
CS20230722_CLUS_4126	CS20230722_NEUR_Glut
CS20230722_CLUS_4127	CS20230722_NEUR_Glut
CS20230722_CLUS_4128	CS20230722_NEUR_Glut
CS20230722_CLUS_4129	CS20230722_NEUR_Glut
CS20230722_CLUS_4130	CS20230722_NEUR_Glut
CS20230722_CLUS_4131	CS20230722_NEUR_Glut
CS20230722_CLUS_4132	CS20230722_NEUR_Glut
CS20230722_CLUS_4133	CS20230722_NEUR_Glut
CS20230722_CLUS_4134	CS20230722_NEUR_Glut
CS20230722_CLUS_4135	CS20230722_NEUR_Glut
CS20230722_CLUS_4136	CS20230722_NEUR_Glut
CS20230722_CLUS_4137	CS20230722_NEUR_Glut
CS20230722_CLUS_4138	CS20230722_NEUR_Glut
CS20230722_CLUS_4139	CS20230722_NEUR_Glut
CS20230722_CLUS_4140	CS20230722_NEUR_Glut
CS20230722_CLUS_4141	CS20230722_NEUR_Glut
CS20230722_CLUS_4142	CS20230722_NEUR_Glut
CS20230722_CLUS_4143	CS20230722_NEUR_Glut
CS20230722_CLUS_4144	CS20230722_NEUR_Glut
CS20230722_CLUS_4145	CS20230722_NEUR_Glut
CS20230722_CLUS_4146	CS20230722_NEUR_Glut
CS20230722_CLUS_4147	CS20230722_NEUR_Glut
CS20230722_CLUS_4148	CS20230722_NEUR_Glut
CS20230722_CLUS_4149	CS20230722_NEUR_Glut
CS20230722_CLUS_4150	CS20230722_NEUR_Glut
CS20230722_CLUS_4151	CS20230722_NEUR_Glut
CS20230722_CLUS_4152	CS20230722_NEUR_Glut
CS20230722_CLUS_4153	CS20230722_NEUR_Glut
CS20230722_CLUS_4154	CS20230722_NEUR_Glut
CS20230722_CLUS_4155	CS20230722_NEUR_Glut
CS20230722_CLUS_4156	CS20230722_NEUR_Glut
CS20230722_CLUS_4157	CS20230722_NEUR_Glut
CS20230722_CLUS_4158	CS20230722_NEUR_Glut
CS20230722_CLUS_4159	CS20230722_NEUR_Glut
CS20230722_CLUS_4160	CS20230722_NEUR_Glut
CS20230722_CLUS_4161	CS20230722_NEUR_Glut
CS20230722_CLUS_4162	CS20230722_NEUR_Glut
CS20230722_CLUS_4163	CS20230722_NEUR_Glut
CS20230722_CLUS_4164	CS20230722_NEUR_Glut
CS20230722_CLUS_4165	CS20230722_NEUR_Glut
CS20230722_CLUS_4166	CS20230722_NEUR_Glut
CS20230722_CLUS_4167	CS20230722_NEUR_Glut
CS20230722_CLUS_4168	CS20230722_NEUR_Glut
CS20230722_CLUS_4169	CS20230722_NEUR_Glut
CS20230722_CLUS_4170	CS20230722_NEUR_Glut
CS20230722_CLUS_4171	CS20230722_NEUR_Glut
CS20230722_CLUS_4172	CS20230722_NEUR_Glut
CS20230722_CLUS_4173	CS20230722_NEUR_Glut
CS20230722_CLUS_4174	CS20230722_NEUR_Glut
CS20230722_CLUS_4175	CS20230722_NEUR_Glut
CS20230722_CLUS_4176	CS20230722_NEUR_Glut
CS20230722_CLUS_4177	CS20230722_NEUR_Glut
CS20230722_CLUS_4178	CS20230722_NEUR_Glut
CS20230722_CLUS_4179	CS20230722_NEUR_Glut
CS20230722_CLUS_4180	CS20230722_NEUR_Glut
CS20230722_CLUS_4181	CS20230722_NEUR_Glut
CS20230722_CLUS_4182	CS20230722_NEUR_Glut
CS20230722_CLUS_4183	CS20230722_NEUR_Glut
CS20230722_CLUS_4184	CS20230722_NEUR_Glut
CS20230722_CLUS_4185	CS20230722_NEUR_Glut
CS20230722_CLUS_4186	CS20230722_NEUR_Glut
CS20230722_CLUS_4187	CS20230722_NEUR_Glut
CS20230722_CLUS_4188	CS20230722_NEUR_Glut
CS20230722_CLUS_4189	CS20230722_NEUR_Glut
CS20230722_CLUS_4190	CS20230722_NEUR_Glut
CS20230722_CLUS_4191	CS20230722_NEUR_Glut
CS20230722_CLUS_4192	CS20230722_NEUR_Glut
CS20230722_CLUS_4193	CS20230722_NEUR_Glut
CS20230722_CLUS_4194	CS20230722_NEUR_Glut
CS20230722_CLUS_4195	CS20230722_NEUR_Glut
CS20230722_CLUS_4196	CS20230722_NEUR_Glut
CS20230722_CLUS_4197	CS20230722_NEUR_Glut
CS20230722_CLUS_4198	CS20230722_NEUR_Glut
CS20230722_CLUS_4199	CS20230722_NEUR_Glut
CS20230722_CLUS_4200	CS20230722_NEUR_Glut
CS20230722_CLUS_4201	CS20230722_NEUR_Glut
CS20230722_CLUS_4202	CS20230722_NEUR_Glut
CS20230722_CLUS_4203	CS20230722_NEUR_Glut
CS20230722_CLUS_4204	CS20230722_NEUR_Glut
CS20230722_CLUS_4205	CS20230722_NEUR_Glut
CS20230722_CLUS_4206	CS20230722_NEUR_Glut
CS20230722_CLUS_4207	CS20230722_NEUR_Glut
CS20230722_CLUS_4208	CS20230722_NEUR_Glut
CS20230722_CLUS_4209	CS20230722_NEUR_Glut
CS20230722_CLUS_4210	CS20230722_NEUR_Glut
CS20230722_CLUS_4211	CS20230722_NEUR_Glut
CS20230722_CLUS_4212	CS20230722_NEUR_Glut
CS20230722_CLUS_4213	CS20230722_NEUR_Glut
CS20230722_CLUS_4214	CS20230722_NEUR_Glut
CS20230722_CLUS_4215	CS20230722_NEUR_Glut
CS20230722_CLUS_4216	CS20230722_NEUR_Glut
CS20230722_CLUS_4217	CS20230722_NEUR_Glut
CS20230722_CLUS_4218	CS20230722_NEUR_Glut
CS20230722_CLUS_4219	CS20230722_NEUR_Glut
CS20230722_CLUS_4220	CS20230722_NEUR_Glut
CS20230722_CLUS_4221	CS20230722_NEUR_Glut
CS20230722_CLUS_4222	CS20230722_NEUR_Glut
CS20230722_CLUS_4223	CS20230722_NEUR_Glut
CS20230722_CLUS_4224	CS20230722_NEUR_Glut
CS20230722_CLUS_4225	CS20230722_NEUR_Glut
CS20230722_CLUS_4226	CS20230722_NEUR_Glut
CS20230722_CLUS_4227	CS20230722_NEUR_Glut
CS20230722_CLUS_4228	CS20230722_NEUR_Glut
CS20230722_CLUS_4229	CS20230722_NEUR_Glut
CS20230722_CLUS_4230	CS20230722_NEUR_Glut
CS20230722_CLUS_4231	CS20230722_NEUR_Glut
CS20230722_CLUS_4232	CS20230722_NEUR_Glut
CS20230722_CLUS_4233	CS20230722_NEUR_Glut
CS20230722_CLUS_4234	CS20230722_NEUR_Glut
CS20230722_CLUS_4235	CS20230722_NEUR_Glut
CS20230722_CLUS_4236	CS20230722_NEUR_Glut
CS20230722_CLUS_4237	CS20230722_NEUR_Glut
CS20230722_CLUS_4238	CS20230722_NEUR_Glut
CS20230722_CLUS_4239	CS20230722_NEUR_Glut
CS20230722_CLUS_4240	CS20230722_NEUR_Glut
CS20230722_CLUS_4241	CS20230722_NEUR_Glut
CS20230722_CLUS_4242	CS20230722_NEUR_Glut
CS20230722_CLUS_4243	CS20230722_NEUR_Glut
CS20230722_CLUS_4244	CS20230722_NEUR_Glut
CS20230722_CLUS_4245	CS20230722_NEUR_Glut
CS20230722_CLUS_4246	CS20230722_NEUR_Glut
CS20230722_CLUS_4247	CS20230722_NEUR_Glut
CS20230722_CLUS_4248	CS20230722_NEUR_Glut
CS20230722_CLUS_4249	CS20230722_NEUR_Glut
CS20230722_CLUS_4250	CS20230722_NEUR_Glut
CS20230722_CLUS_4251	CS20230722_NEUR_Glut
CS20230722_CLUS_4252	CS20230722_NEUR_Glut
CS20230722_CLUS_4253	CS20230722_NEUR_Glut
CS20230722_CLUS_4254	CS20230722_NEUR_Glut
CS20230722_CLUS_4255	CS20230722_NEUR_Glut
CS20230722_CLUS_4256	CS20230722_NEUR_Glut
CS20230722_CLUS_4257	CS20230722_NEUR_Glut
CS20230722_CLUS_4258	CS20230722_NEUR_Glut
CS20230722_CLUS_4259	CS20230722_NEUR_Glut
CS20230722_CLUS_4260	CS20230722_NEUR_Glut
CS20230722_CLUS_4261	CS20230722_NEUR_Glut
CS20230722_CLUS_4262	CS20230722_NEUR_Glut
CS20230722_CLUS_4263	CS20230722_NEUR_Glut
CS20230722_CLUS_4264	CS20230722_NEUR_Glut
CS20230722_CLUS_4265	CS20230722_NEUR_Glut
CS20230722_CLUS_4266	CS20230722_NEUR_Glut
CS20230722_CLUS_4267	CS20230722_NEUR_Glut
CS20230722_CLUS_4268	CS20230722_NEUR_Glut
CS20230722_CLUS_4269	CS20230722_NEUR_Glut
CS20230722_CLUS_4270	CS20230722_NEUR_Glut
CS20230722_CLUS_4271	CS20230722_NEUR_Glut
CS20230722_CLUS_4272	CS20230722_NEUR_Glut
CS20230722_CLUS_4273	CS20230722_NEUR_Glut
CS20230722_CLUS_4274	CS20230722_NEUR_Glut
CS20230722_CLUS_4275	CS20230722_NEUR_Glut
CS20230722_CLUS_4276	CS20230722_NEUR_Glut
CS20230722_CLUS_4277	CS20230722_NEUR_Glut
CS20230722_CLUS_4278	CS20230722_NEUR_Glut
CS20230722_CLUS_4279	CS20230722_NEUR_Glut
CS20230722_CLUS_4280	CS20230722_NEUR_Glut
CS20230722_CLUS_4281	CS20230722_NEUR_Glut
CS20230722_CLUS_4282	CS20230722_NEUR_Glut
CS20230722_CLUS_4283	CS20230722_NEUR_Glut
CS20230722_CLUS_4284	CS20230722_NEUR_Glut
CS20230722_CLUS_4285	CS20230722_NEUR_Glut
CS20230722_CLUS_4286	CS20230722_NEUR_Glut
CS20230722_CLUS_4287	CS20230722_NEUR_Glut
CS20230722_CLUS_4288	CS20230722_NEUR_Glut
CS20230722_CLUS_4289	CS20230722_NEUR_Glut
CS20230722_CLUS_4290	CS20230722_NEUR_Glut
CS20230722_CLUS_4291	CS20230722_NEUR_Glut
CS20230722_CLUS_4292	CS20230722_NEUR_Glut
CS20230722_CLUS_4293	CS20230722_NEUR_Glut
CS20230722_CLUS_4294	CS20230722_NEUR_Glut
CS20230722_CLUS_4295	CS20230722_NEUR_Glut
CS20230722_CLUS_4296	CS20230722_NEUR_Glut
CS20230722_CLUS_4297	CS20230722_NEUR_Glut
CS20230722_CLUS_4298	CS20230722_NEUR_Glut
CS20230722_CLUS_4299	CS20230722_NEUR_Glut
CS20230722_CLUS_4300	CS20230722_NEUR_Glut
CS20230722_CLUS_4301	CS20230722_NEUR_Glut
CS20230722_CLUS_4302	CS20230722_NEUR_Glut
CS20230722_CLUS_4303	CS20230722_NEUR_Glut
CS20230722_CLUS_4304	CS20230722_NEUR_Glut
CS20230722_CLUS_4305	CS20230722_NEUR_Glut
CS20230722_CLUS_4306	CS20230722_NEUR_Glut
CS20230722_CLUS_4307	CS20230722_NEUR_Glut
CS20230722_CLUS_4308	CS20230722_NEUR_Glut
CS20230722_CLUS_4309	CS20230722_NEUR_Glut
CS20230722_CLUS_4310	CS20230722_NEUR_Glut
CS20230722_CLUS_4311	CS20230722_NEUR_Chol
CS20230722_CLUS_4312	CS20230722_NEUR_Glut
CS20230722_CLUS_4313	CS20230722_NEUR_Glut
CS20230722_CLUS_4314	CS20230722_NEUR_Glut
CS20230722_CLUS_4315	CS20230722_NEUR_Glut
CS20230722_CLUS_4316	CS20230722_NEUR_Glut
CS20230722_CLUS_4317	CS20230722_NEUR_Glut
CS20230722_CLUS_4318	CS20230722_NEUR_Glut
CS20230722_CLUS_4319	CS20230722_NEUR_Glut
CS20230722_CLUS_4320	CS20230722_NEUR_Glut
CS20230722_CLUS_4321	CS20230722_NEUR_Glut
CS20230722_CLUS_4322	CS20230722_NEUR_Glut
CS20230722_CLUS_4323	CS20230722_NEUR_Glut
CS20230722_CLUS_4324	CS20230722_NEUR_Glut
CS20230722_CLUS_4325	CS20230722_NEUR_Glut
CS20230722_CLUS_4326	CS20230722_NEUR_Chol
CS20230722_CLUS_4327	CS20230722_NEUR_Chol
CS20230722_CLUS_4328	CS20230722_NEUR_Glut
CS20230722_CLUS_4329	CS20230722_NEUR_Glut
CS20230722_CLUS_4330	CS20230722_NEUR_Glut
CS20230722_CLUS_4331	CS20230722_NEUR_Glut
CS20230722_CLUS_4332	CS20230722_NEUR_Glut
CS20230722_CLUS_4333	CS20230722_NEUR_Glut
CS20230722_CLUS_4334	CS20230722_NEUR_Glut
CS20230722_CLUS_4335	CS20230722_NEUR_Chol
CS20230722_CLUS_4336	CS20230722_NEUR_Glut
CS20230722_CLUS_4337	CS20230722_NEUR_Glut
CS20230722_CLUS_4338	CS20230722_NEUR_Glut
CS20230722_CLUS_4339	CS20230722_NEUR_Glut
CS20230722_CLUS_4340	CS20230722_NEUR_Glut
CS20230722_CLUS_4341	CS20230722_NEUR_Glut
CS20230722_CLUS_4342	CS20230722_NEUR_Glut
CS20230722_CLUS_4343	CS20230722_NEUR_Glut
CS20230722_CLUS_4344	CS20230722_NEUR_Glut
CS20230722_CLUS_4345	CS20230722_NEUR_Glut
CS20230722_CLUS_4346	CS20230722_NEUR_Glut
CS20230722_CLUS_4347	CS20230722_NEUR_Glut-GABA
CS20230722_CLUS_4348	CS20230722_NEUR_Glut
CS20230722_CLUS_4349	CS20230722_NEUR_Glut
CS20230722_CLUS_4350	CS20230722_NEUR_Glut
CS20230722_CLUS_4351	CS20230722_NEUR_Glut
CS20230722_CLUS_4352	CS20230722_NEUR_Glut
CS20230722_CLUS_4353	CS20230722_NEUR_Glut
CS20230722_CLUS_4354	CS20230722_NEUR_Glut
CS20230722_CLUS_4355	CS20230722_NEUR_Glut
CS20230722_CLUS_4356	CS20230722_NEUR_Glut
CS20230722_CLUS_4357	CS20230722_NEUR_Glut
CS20230722_CLUS_4358	CS20230722_NEUR_Glut
CS20230722_CLUS_4359	CS20230722_NEUR_Glut
CS20230722_CLUS_4360	CS20230722_NEUR_Glut
CS20230722_CLUS_4361	CS20230722_NEUR_Glut
CS20230722_CLUS_4362	CS20230722_NEUR_Glut
CS20230722_CLUS_4363	CS20230722_NEUR_Glut
CS20230722_CLUS_4364	CS20230722_NEUR_Chol
CS20230722_CLUS_4365	CS20230722_NEUR_Chol
CS20230722_CLUS_4366	CS20230722_NEUR_Glut
CS20230722_CLUS_4367	CS20230722_NEUR_Glut
CS20230722_CLUS_4368	CS20230722_NEUR_Glut
CS20230722_CLUS_4369	CS20230722_NEUR_Glut
CS20230722_CLUS_4370	CS20230722_NEUR_Glut
CS20230722_CLUS_4371	CS20230722_NEUR_Glut
CS20230722_CLUS_4372	CS20230722_NEUR_Glut
CS20230722_CLUS_4373	CS20230722_NEUR_Glut
CS20230722_CLUS_4374	CS20230722_NEUR_Glut
CS20230722_CLUS_4375	CS20230722_NEUR_Glut
CS20230722_CLUS_4376	CS20230722_NEUR_Glut
CS20230722_CLUS_4377	CS20230722_NEUR_Glut
CS20230722_CLUS_4378	CS20230722_NEUR_Glut
CS20230722_CLUS_4379	CS20230722_NEUR_Glut
CS20230722_CLUS_4380	CS20230722_NEUR_Glut
CS20230722_CLUS_4381	CS20230722_NEUR_Glut
CS20230722_CLUS_4382	CS20230722_NEUR_Glut
CS20230722_CLUS_4383	CS20230722_NEUR_Glut
CS20230722_CLUS_4384	CS20230722_NEUR_Glut
CS20230722_CLUS_4385	CS20230722_NEUR_Glut
CS20230722_CLUS_4386	CS20230722_NEUR_Glut
CS20230722_CLUS_4387	CS20230722_NEUR_Glut
CS20230722_CLUS_4388	CS20230722_NEUR_Glut
CS20230722_CLUS_4389	CS20230722_NEUR_Glut
CS20230722_CLUS_4390	CS20230722_NEUR_Glut
CS20230722_CLUS_4391	CS20230722_NEUR_Glut
CS20230722_CLUS_4392	CS20230722_NEUR_Glut
CS20230722_CLUS_4393	CS20230722_NEUR_Glut
CS20230722_CLUS_4394	CS20230722_NEUR_Glut
CS20230722_CLUS_4395	CS20230722_NEUR_Glut
CS20230722_CLUS_4396	CS20230722_NEUR_Glut
CS20230722_CLUS_4397	CS20230722_NEUR_Glut
CS20230722_CLUS_4398	CS20230722_NEUR_Glut
CS20230722_CLUS_4399	CS20230722_NEUR_Glut
CS20230722_CLUS_4400	CS20230722_NEUR_Glut-GABA
CS20230722_CLUS_4401	CS20230722_NEUR_Glut
CS20230722_CLUS_4402	CS20230722_NEUR_Glut
CS20230722_CLUS_4403	CS20230722_NEUR_Glut
CS20230722_CLUS_4404	CS20230722_NEUR_Glut
CS20230722_CLUS_4405	CS20230722_NEUR_Glut
CS20230722_CLUS_4406	CS20230722_NEUR_Glut
CS20230722_CLUS_4407	CS20230722_NEUR_Glut
CS20230722_CLUS_4408	CS20230722_NEUR_Glut
CS20230722_CLUS_4409	CS20230722_NEUR_Glut
CS20230722_CLUS_4410	CS20230722_NEUR_Glut
CS20230722_CLUS_4411	CS20230722_NEUR_Glut
CS20230722_CLUS_4412	CS20230722_NEUR_Glut
CS20230722_CLUS_4413	CS20230722_NEUR_Glut
CS20230722_CLUS_4414	CS20230722_NEUR_Glut
CS20230722_CLUS_4415	CS20230722_NEUR_Glut
CS20230722_CLUS_4416	CS20230722_NEUR_Glut
CS20230722_CLUS_4417	CS20230722_NEUR_Glut
CS20230722_CLUS_4418	CS20230722_NEUR_Glut
CS20230722_CLUS_4419	CS20230722_NEUR_Glut
CS20230722_CLUS_4420	CS20230722_NEUR_Glut
CS20230722_CLUS_4421	CS20230722_NEUR_Glut
CS20230722_CLUS_4422	CS20230722_NEUR_Glut
CS20230722_CLUS_4423	CS20230722_NEUR_Glut
CS20230722_CLUS_4424	CS20230722_NEUR_Glut
CS20230722_CLUS_4425	CS20230722_NEUR_Glut
CS20230722_CLUS_4426	CS20230722_NEUR_Glut
CS20230722_CLUS_4427	CS20230722_NEUR_Glut
CS20230722_CLUS_4428	CS20230722_NEUR_Glut
CS20230722_CLUS_4429	CS20230722_NEUR_Glut
CS20230722_CLUS_4430	CS20230722_NEUR_Glut
CS20230722_CLUS_4431	CS20230722_NEUR_Glut
CS20230722_CLUS_4432	CS20230722_NEUR_Glut
CS20230722_CLUS_4433	CS20230722_NEUR_Glut
CS20230722_CLUS_4434	CS20230722_NEUR_Glut
CS20230722_CLUS_4435	CS20230722_NEUR_Glut
CS20230722_CLUS_4436	CS20230722_NEUR_Glut
CS20230722_CLUS_4437	CS20230722_NEUR_Glut
CS20230722_CLUS_4438	CS20230722_NEUR_Glut
CS20230722_CLUS_4439	CS20230722_NEUR_Glut
CS20230722_CLUS_4440	CS20230722_NEUR_Glut
CS20230722_CLUS_4441	CS20230722_NEUR_Glut
CS20230722_CLUS_4442	CS20230722_NEUR_Glut
CS20230722_CLUS_4443	CS20230722_NEUR_Glut
CS20230722_CLUS_4444	CS20230722_NEUR_Glut
CS20230722_CLUS_4445	CS20230722_NEUR_Glut
CS20230722_CLUS_4446	CS20230722_NEUR_Glut
CS20230722_CLUS_4447	CS20230722_NEUR_Glut
CS20230722_CLUS_4448	CS20230722_NEUR_Glut
CS20230722_CLUS_4449	CS20230722_NEUR_Glut
CS20230722_CLUS_4450	CS20230722_NEUR_Glut
CS20230722_CLUS_4451	CS20230722_NEUR_Glut
CS20230722_CLUS_4452	CS20230722_NEUR_Glut
CS20230722_CLUS_4453	CS20230722_NEUR_Glut
CS20230722_CLUS_4454	CS20230722_NEUR_Glut
CS20230722_CLUS_4455	CS20230722_NEUR_Glut
CS20230722_CLUS_4456	CS20230722_NEUR_Glut
CS20230722_CLUS_4457	CS20230722_NEUR_Glut
CS20230722_CLUS_4458	CS20230722_NEUR_Glut
CS20230722_CLUS_4459	CS20230722_NEUR_Glut
CS20230722_CLUS_4460	CS20230722_NEUR_Glut
CS20230722_CLUS_4461	CS20230722_NEUR_Glut
CS20230722_CLUS_4462	CS20230722_NEUR_Glut
CS20230722_CLUS_4463	CS20230722_NEUR_Glut
CS20230722_CLUS_4464	CS20230722_NEUR_Glut
CS20230722_CLUS_4465	CS20230722_NEUR_Glut
CS20230722_CLUS_4466	CS20230722_NEUR_Glut
CS20230722_CLUS_4467	CS20230722_NEUR_Glut
CS20230722_CLUS_4468	CS20230722_NEUR_Glut
CS20230722_CLUS_4469	CS20230722_NEUR_Glut
CS20230722_CLUS_4470	CS20230722_NEUR_Glut
CS20230722_CLUS_4471	CS20230722_NEUR_Glut
CS20230722_CLUS_4472	CS20230722_NEUR_Glut
CS20230722_CLUS_4473	CS20230722_NEUR_Glut
CS20230722_CLUS_4474	CS20230722_NEUR_Glut
CS20230722_CLUS_4475	CS20230722_NEUR_Glut
CS20230722_CLUS_4476	CS20230722_NEUR_Glut
CS20230722_CLUS_4477	CS20230722_NEUR_Glut
CS20230722_CLUS_4478	CS20230722_NEUR_Glut
CS20230722_CLUS_4479	CS20230722_NEUR_Glut
CS20230722_CLUS_4480	CS20230722_NEUR_Glut
CS20230722_CLUS_4481	CS20230722_NEUR_Glut
CS20230722_CLUS_4482	CS20230722_NEUR_Glut
CS20230722_CLUS_4483	CS20230722_NEUR_Glut
CS20230722_CLUS_4484	CS20230722_NEUR_Glut
CS20230722_CLUS_4485	CS20230722_NEUR_Glut
CS20230722_CLUS_4486	CS20230722_NEUR_Glut
CS20230722_CLUS_4487	CS20230722_NEUR_Glut
CS20230722_CLUS_4488	CS20230722_NEUR_Glut
CS20230722_CLUS_4489	CS20230722_NEUR_Glut
CS20230722_CLUS_4490	CS20230722_NEUR_Glut
CS20230722_CLUS_4491	CS20230722_NEUR_Glut
CS20230722_CLUS_4492	CS20230722_NEUR_Glut
CS20230722_CLUS_4493	CS20230722_NEUR_Glut
CS20230722_CLUS_4494	CS20230722_NEUR_Glut
CS20230722_CLUS_4495	CS20230722_NEUR_Glut
CS20230722_CLUS_4496	CS20230722_NEUR_Glut
CS20230722_CLUS_4497	CS20230722_NEUR_Glut
CS20230722_CLUS_4498	CS20230722_NEUR_Glut
CS20230722_CLUS_4499	CS20230722_NEUR_Glut
CS20230722_CLUS_4500	CS20230722_NEUR_Glut
