defined_class	prefLabel	Synonyms_from_taxonomy	Gross_cell_type	Taxon	Taxon_abbv	Brain_region	Cluster_ID	Allen_markers	Brain_region_abbv	Species_abbv	Individual	part_of	has_soma_location	NT	Alias_citations	Minimal_markers	aligned_alias	MBA	CL	Nomenclature_Layers	Nomenclature_Projection	marker_gene_set	MBA_1	MBA_2	MBA_3	MBA_4	MBA_5	MBA_6
http://purl.obolibrary.org/obo/PCL_0114499	4499 LDT-PCG Gata3 Irx5 Gaba_2	4499 LDT-PCG Gata3 Irx5 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4499		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4499		MBA:997	GO:0061535|GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114500	4500 LDT-PCG Gata3 Irx5 Gaba_2	4500 LDT-PCG Gata3 Irx5 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4500		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4500		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114501	4501 LDT-PCG Gata3 Irx5 Gaba_2	4501 LDT-PCG Gata3 Irx5 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4501		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4501		MBA:997	GO:0061535|GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114502	4502 LDT-PCG Gata3 Irx5 Gaba_2	4502 LDT-PCG Gata3 Irx5 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4502		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4502		MBA:997	GO:0061535|GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114503	4503 LDT-PCG Gata3 Irx5 Gaba_2	4503 LDT-PCG Gata3 Irx5 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4503		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4503		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114504	4504 LDT-PCG Gata3 Irx5 Gaba_2	4504 LDT-PCG Gata3 Irx5 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4504		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4504		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114505	4505 LDT-PCG Gata3 Irx5 Gaba_2	4505 LDT-PCG Gata3 Irx5 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4505		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4505		MBA:997	GO:0061535|GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114506	4506 LDT-PCG Gata3 Irx5 Gaba_2	4506 LDT-PCG Gata3 Irx5 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4506		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4506		MBA:997	GO:0061535|GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114507	4507 LDT-PCG Gata3 Irx5 Gaba_3	4507 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4507		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4507		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114508	4508 LDT-PCG Gata3 Irx5 Gaba_3	4508 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4508		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4508		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114509	4509 LDT-PCG Gata3 Irx5 Gaba_3	4509 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4509		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4509		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114510	4510 LDT-PCG Gata3 Irx5 Gaba_3	4510 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4510		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4510		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114511	4511 LDT-PCG Gata3 Irx5 Gaba_3	4511 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4511		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4511		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114512	4512 LDT-PCG Gata3 Irx5 Gaba_3	4512 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4512		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4512		MBA:997	GO:0061534|GO:0061537				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114513	4513 LDT-PCG Gata3 Irx5 Gaba_3	4513 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4513		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4513		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114514	4514 LDT-PCG Gata3 Irx5 Gaba_3	4514 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4514		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4514		MBA:997	GO:0061535|GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114515	4515 LDT-PCG Gata3 Irx5 Gaba_3	4515 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4515		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4515		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114516	4516 LDT-PCG Gata3 Irx5 Gaba_3	4516 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4516		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4516		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114517	4517 LDT-PCG Gata3 Irx5 Gaba_3	4517 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4517		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4517		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114518	4518 LDT-PCG Gata3 Irx5 Gaba_3	4518 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4518		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4518		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114519	4519 LDT-PCG Gata3 Irx5 Gaba_3	4519 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4519		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4519		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114520	4520 LDT-PCG Gata3 Irx5 Gaba_3	4520 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4520		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4520		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114521	4521 LDT-PCG Gata3 Irx5 Gaba_3	4521 LDT-PCG Gata3 Irx5 Gaba_3	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4521		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4521		MBA:997	GO:0061534				MBA:898|MBA:162					MBA:898	MBA:162				
http://purl.obolibrary.org/obo/PCL_0114522	4522 CS-PDTg Pax6 Gaba_1	4522 CS-PDTg Pax6 Gaba_1	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4522		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4522		MBA:997	GO:0061534				MBA:599626927|MBA:591					MBA:599626927	MBA:591				
http://purl.obolibrary.org/obo/PCL_0114523	4523 CS-PDTg Pax6 Gaba_1	4523 CS-PDTg Pax6 Gaba_1	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4523		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4523		MBA:997	GO:0061534				MBA:599626927|MBA:591					MBA:599626927	MBA:591				
http://purl.obolibrary.org/obo/PCL_0114524	4524 CS-PDTg Pax6 Gaba_1	4524 CS-PDTg Pax6 Gaba_1	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4524		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4524		MBA:997	GO:0061534				MBA:599626927|MBA:591					MBA:599626927	MBA:591				
http://purl.obolibrary.org/obo/PCL_0114525	4525 CS-PDTg Pax6 Gaba_1	4525 CS-PDTg Pax6 Gaba_1	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4525		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4525		MBA:997	GO:0061534				MBA:599626927|MBA:591					MBA:599626927	MBA:591				
http://purl.obolibrary.org/obo/PCL_0114526	4526 CS-PDTg Pax6 Gaba_1	4526 CS-PDTg Pax6 Gaba_1	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4526		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4526		MBA:997	GO:0061535|GO:0061534				MBA:599626927|MBA:591					MBA:599626927	MBA:591				
http://purl.obolibrary.org/obo/PCL_0114527	4527 CS-PDTg Pax6 Gaba_2	4527 CS-PDTg Pax6 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4527		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4527		MBA:997	GO:0061534				MBA:599626927|MBA:591					MBA:599626927	MBA:591				
http://purl.obolibrary.org/obo/PCL_0114528	4528 CS-PDTg Pax6 Gaba_2	4528 CS-PDTg Pax6 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4528		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4528		MBA:997	GO:0061535|GO:0061534				MBA:599626927|MBA:591					MBA:599626927	MBA:591				
http://purl.obolibrary.org/obo/PCL_0114529	4529 CS-PDTg Pax6 Gaba_2	4529 CS-PDTg Pax6 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4529		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4529		MBA:997	GO:0061535|GO:0061534				MBA:599626927|MBA:591					MBA:599626927	MBA:591				
http://purl.obolibrary.org/obo/PCL_0114530	4530 CS-PDTg Pax6 Gaba_2	4530 CS-PDTg Pax6 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4530		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4530		MBA:997	GO:0061534				MBA:599626927|MBA:591					MBA:599626927	MBA:591				
http://purl.obolibrary.org/obo/PCL_0114531	4531 RPA Pax6 Hoxb5 Gly-Gaba	4531 RPA Pax6 Hoxb5 Gly-Gaba	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4531		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4531		MBA:997	GO:0061534|GO:0061537				MBA:938|MBA:307|MBA:136					MBA:938	MBA:307	MBA:136			
http://purl.obolibrary.org/obo/PCL_0114532	4532 RPA Pax6 Hoxb5 Gly-Gaba	4532 RPA Pax6 Hoxb5 Gly-Gaba	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4532		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4532		MBA:997	GO:0061534|GO:0061537				MBA:938|MBA:307|MBA:136					MBA:938	MBA:307	MBA:136			
http://purl.obolibrary.org/obo/PCL_0114533	4533 RPA Pax6 Hoxb5 Gly-Gaba	4533 RPA Pax6 Hoxb5 Gly-Gaba	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4533		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4533		MBA:997	GO:0061534|GO:0061537				MBA:938|MBA:307|MBA:136					MBA:938	MBA:307	MBA:136			
http://purl.obolibrary.org/obo/PCL_0114534	4534 RPA Pax6 Hoxb5 Gly-Gaba	4534 RPA Pax6 Hoxb5 Gly-Gaba	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4534		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4534		MBA:997	GO:0061534|GO:0061537				MBA:938|MBA:307|MBA:136					MBA:938	MBA:307	MBA:136			
http://purl.obolibrary.org/obo/PCL_0114535	4535 RPA Pax6 Hoxb5 Gly-Gaba	4535 RPA Pax6 Hoxb5 Gly-Gaba	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4535		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4535		MBA:997	GO:0061534|GO:0061537				MBA:938|MBA:307|MBA:136					MBA:938	MBA:307	MBA:136			
http://purl.obolibrary.org/obo/PCL_0114536	4536 SCig Tfap2b Chrnb3 Glut	4536 SCig Tfap2b Chrnb3 Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4536		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4536		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0114537	4537 SCig Tfap2b Chrnb3 Glut	4537 SCig Tfap2b Chrnb3 Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4537		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4537		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0114538	4538 SCig Tfap2b Chrnb3 Glut	4538 SCig Tfap2b Chrnb3 Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4538		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4538		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0114539	4539 SCig Tfap2b Chrnb3 Glut	4539 SCig Tfap2b Chrnb3 Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4539		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4539		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0114540	4540 SCop Pou4f2 Neurod2 Glut	4540 SCop Pou4f2 Neurod2 Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4540		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4540		MBA:997	GO:0061535				MBA:851					MBA:851					
http://purl.obolibrary.org/obo/PCL_0114541	4541 SCop Pou4f2 Neurod2 Glut	4541 SCop Pou4f2 Neurod2 Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4541		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4541		MBA:997	GO:0061535				MBA:851					MBA:851					
http://purl.obolibrary.org/obo/PCL_0114542	4542 SCop Pou4f2 Neurod2 Glut	4542 SCop Pou4f2 Neurod2 Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4542		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4542		MBA:997	GO:0061535				MBA:851					MBA:851					
http://purl.obolibrary.org/obo/PCL_0114543	4543 SCsg Pde5a Glut_1	4543 SCsg Pde5a Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4543		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4543		MBA:997	GO:0061535				MBA:842					MBA:842					
http://purl.obolibrary.org/obo/PCL_0114544	4544 SCsg Pde5a Glut_1	4544 SCsg Pde5a Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4544		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4544		MBA:997	GO:0061535				MBA:842					MBA:842					
http://purl.obolibrary.org/obo/PCL_0114545	4545 SCsg Pde5a Glut_2	4545 SCsg Pde5a Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4545		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4545		MBA:997	GO:0061535				MBA:842					MBA:842					
http://purl.obolibrary.org/obo/PCL_0114546	4546 SCsg Pde5a Glut_2	4546 SCsg Pde5a Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4546		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4546		MBA:997	GO:0061535				MBA:842					MBA:842					
http://purl.obolibrary.org/obo/PCL_0114547	4547 SCsg Pde5a Glut_2	4547 SCsg Pde5a Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4547		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4547		MBA:997	GO:0061535				MBA:842					MBA:842					
http://purl.obolibrary.org/obo/PCL_0114548	4548 SCsg Pde5a Glut_3	4548 SCsg Pde5a Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4548		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4548		MBA:997	GO:0061535				MBA:842					MBA:842					
http://purl.obolibrary.org/obo/PCL_0114549	4549 SCsg Pde5a Glut_3	4549 SCsg Pde5a Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4549		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4549		MBA:997	GO:0061535				MBA:842					MBA:842					
http://purl.obolibrary.org/obo/PCL_0114550	4550 SCsg Pde5a Glut_3	4550 SCsg Pde5a Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4550		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4550		MBA:997	GO:0061535				MBA:842					MBA:842					
http://purl.obolibrary.org/obo/PCL_0114551	4551 SCsg Pde5a Glut_3	4551 SCsg Pde5a Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4551		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4551		MBA:997	GO:0061535				MBA:842					MBA:842					
http://purl.obolibrary.org/obo/PCL_0114552	4552 SCsg Pde5a Glut_3	4552 SCsg Pde5a Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4552		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4552		MBA:997	GO:0061535				MBA:842					MBA:842					
http://purl.obolibrary.org/obo/PCL_0114553	4553 SCop Sln Glut	4553 SCop Sln Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4553		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4553		MBA:997	GO:0061535				MBA:851					MBA:851					
http://purl.obolibrary.org/obo/PCL_0114554	4554 SCop Sln Glut	4554 SCop Sln Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4554		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4554		MBA:997	GO:0061535				MBA:851					MBA:851					
http://purl.obolibrary.org/obo/PCL_0114555	4555 SCop Sln Glut	4555 SCop Sln Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4555		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4555		MBA:997	GO:0061535				MBA:851					MBA:851					
http://purl.obolibrary.org/obo/PCL_0114556	4556 SCop Sln Glut	4556 SCop Sln Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4556		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4556		MBA:997	GO:0061535				MBA:851					MBA:851					
http://purl.obolibrary.org/obo/PCL_0114557	4557 SCop Sln Glut	4557 SCop Sln Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4557		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4557		MBA:997	GO:0061535				MBA:851					MBA:851					
http://purl.obolibrary.org/obo/PCL_0114558	4558 SCop Sln Glut	4558 SCop Sln Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4558		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4558		MBA:997	GO:0061535				MBA:851					MBA:851					
http://purl.obolibrary.org/obo/PCL_0114559	4559 SCop Sln Glut	4559 SCop Sln Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4559		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4559		MBA:997	GO:0061535				MBA:851					MBA:851					
http://purl.obolibrary.org/obo/PCL_0114560	4560 SCop Sln Glut	4560 SCop Sln Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4560		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4560		MBA:997	GO:0061535				MBA:851					MBA:851					
http://purl.obolibrary.org/obo/PCL_0114561	4561 SCop Sln Glut	4561 SCop Sln Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4561		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4561		MBA:997	GO:0061535				MBA:851					MBA:851					
http://purl.obolibrary.org/obo/PCL_0114562	4562 SCop Sln Glut	4562 SCop Sln Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4562		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4562		MBA:997	GO:0061535				MBA:851					MBA:851					
http://purl.obolibrary.org/obo/PCL_0114563	4563 SCop Sln Glut	4563 SCop Sln Glut	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4563		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4563		MBA:997	GO:0061535				MBA:851					MBA:851					
http://purl.obolibrary.org/obo/PCL_0114564	4564 SC Tnnt1 Gli3 Gaba_1	4564 SC Tnnt1 Gli3 Gaba_1	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4564		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4564		MBA:997	GO:0061534														
http://purl.obolibrary.org/obo/PCL_0114565	4565 SC Tnnt1 Gli3 Gaba_1	4565 SC Tnnt1 Gli3 Gaba_1	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4565		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4565		MBA:997	GO:0061534														
http://purl.obolibrary.org/obo/PCL_0114566	4566 SC Tnnt1 Gli3 Gaba_2	4566 SC Tnnt1 Gli3 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4566		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4566		MBA:997	GO:0061534														
http://purl.obolibrary.org/obo/PCL_0114567	4567 SC Tnnt1 Gli3 Gaba_2	4567 SC Tnnt1 Gli3 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4567		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4567		MBA:997	GO:0061534														
http://purl.obolibrary.org/obo/PCL_0114568	4568 SC Tnnt1 Gli3 Gaba_2	4568 SC Tnnt1 Gli3 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4568		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4568		MBA:997	GO:0061534														
http://purl.obolibrary.org/obo/PCL_0114569	4569 SC Tnnt1 Gli3 Gaba_2	4569 SC Tnnt1 Gli3 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4569		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4569		MBA:997	GO:0061534														
http://purl.obolibrary.org/obo/PCL_0114570	4570 SC Tnnt1 Gli3 Gaba_2	4570 SC Tnnt1 Gli3 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4570		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4570		MBA:997	GO:0061534														
http://purl.obolibrary.org/obo/PCL_0114571	4571 SC Tnnt1 Gli3 Gaba_2	4571 SC Tnnt1 Gli3 Gaba_2	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4571		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4571		MBA:997	GO:0061534				MBA:302					MBA:302					
http://purl.obolibrary.org/obo/PCL_0114572	4572 SCs Lef1 Gli3 Gaba_1	4572 SCs Lef1 Gli3 Gaba_1	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4572		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4572		MBA:997	GO:0061534				MBA:302					MBA:302					
http://purl.obolibrary.org/obo/PCL_0114573	4573 SCs Lef1 Gli3 Gaba_1	4573 SCs Lef1 Gli3 Gaba_1	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4573		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4573		MBA:997	GO:0061534				MBA:302					MBA:302					
http://purl.obolibrary.org/obo/PCL_0114574	4574 SCs Lef1 Gli3 Gaba_1	4574 SCs Lef1 Gli3 Gaba_1	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4574		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4574		MBA:997	GO:0061534				MBA:302					MBA:302					
http://purl.obolibrary.org/obo/PCL_0114575	4575 SCs Lef1 Gli3 Gaba_1	4575 SCs Lef1 Gli3 Gaba_1	CL:0000617	NCBITaxon:10090	Mmus	MBA:997	CS202212150_4575		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_4575		MBA:997	GO:0061534				MBA:302					MBA:302					
